timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;12;661.4295124955;-1.8260423226;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;13;675.1036957387;-1.7963739031;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;14;708.5111149446;-1.8452185333;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;15;732.9372415153;-1.8670884208;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;16;725.6913944646;-1.9195673304;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;17;677.9749257900;-1.9532199845;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;18;651.2242317359;-2.0186485463;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;19;623.5847977621;-2.1040652339;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;20;571.0560392816;-2.2283070268;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;21;423.2493354986;-2.3127435948;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;22;494.2893889211;-2.5171098909;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;23;485.7417009070;-2.7239954142;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;24;478.8037176130;-2.8839500272;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;25;480.1135282410;-3.0477270448;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;26;511.8095348858;3.0574778702;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;27;500.9770453823;2.8728896290;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;28;11265.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;29;37739.1671344241;-2.0966735131;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;30;0.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;31;3323.4808559701;-1.3601232941;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;32;3234.3778381630;-0.3221416377;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;33;5224.1418434036;-1.7678915638;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;34;5970.2095440612;2.1106987640;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;35;7798.9456338662;-1.9758059681;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;36;579.2728200080;0.6839075768;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;37;580.0698233834;0.4744413301;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;38;616.8443888048;0.2607068195;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;39;672.1673898665;0.0223177225;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;40;694.8417085927;-0.1999357745;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;41;726.8617475146;-0.3687542355;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;42;790.8375307230;-0.4840067866;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;43;822.6809831277;-0.7355256120;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;44;805.4917752529;-0.7001427698;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;45;792.7376615249;-0.7987782748;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;46;757.8733403412;-0.8432773701;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;47;716.8047153863;-0.9309224342;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;48;664.7134721066;-1.0856177252;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;49;608.5236232062;-1.1902899497;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;50;498.3813800695;-1.2439696739;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;51;452.3450010777;-1.4689279418;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;52;431.0777192108;-1.7763809666;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;53;406.3545250148;-1.9970164880;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;54;435.4595273961;-2.2308324466;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;55;561.6333323442;-2.2805813470;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;56;655.5524387873;-2.2622143027;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;57;751.4851961283;-2.1783608496;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;58;758.8076172522;-2.2187781647;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;59;795.9302733280;-2.1148788143;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;60;758.4787406381;-2.0940307257;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;61;638.4120926173;-2.0617671973;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;62;486.5439342958;-1.9608443991;-74.0000000000;148
2024-06-29 07:41:12:601252;f0:c8:14:e5:cc:a7;63;321.2631320273;-2.4576152215;-74.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;0;3252.5782081297;2.8730485766;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;1;316.5706872090;0.3347368373;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;2;307.2344381738;-0.0390680590;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;3;401.5283302583;-0.5562233958;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;4;391.8290443548;-1.0557654157;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;5;329.5603131447;-1.6955276856;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;6;225.8428657275;-2.2337812408;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;7;321.3098193333;-2.8316525736;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;8;305.9101175182;2.0242103749;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;9;350.8518205739;1.2787935318;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;10;441.9468293811;0.7901981265;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;11;557.4952914599;0.3688480113;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;12;677.9859880558;-0.2034701163;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;13;670.4304587353;-0.7040962918;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;14;709.0063469392;-1.1292271486;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;15;713.8585294020;-1.6198453139;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;16;718.8915078091;-2.1310175811;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;17;650.7111494358;-2.6848177886;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;18;614.8764103460;-3.0634486789;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;19;636.5359377129;2.6561635285;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;20;587.7286788987;2.1144256205;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;21;521.4997603068;1.6687477514;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;22;503.3696454893;1.0395758856;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;23;534.3079636315;0.3957988936;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;24;493.0010141977;-0.2858225040;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;25;488.4280909202;-0.8317417686;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;26;501.1077728393;-1.4145056854;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;27;523.8931188706;-1.9215242750;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;28;11265.0000000000;0.0000000000;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;29;37868.3192127668;-2.1025203941;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;30;0.0000000000;0.0000000000;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;31;3323.4808559701;-1.3601232941;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;32;3234.3778381630;-0.3221416377;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;33;5224.1418434036;-1.7678915638;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;34;5970.2095440612;2.1106987640;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;35;7798.9456338662;-1.9758059681;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;36;434.7286509997;0.8619205537;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;37;443.3700486050;0.2367731580;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;38;462.9168391839;-0.5100359697;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;39;491.1384733453;-1.2368119977;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;40;571.1759798871;-1.9080495151;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;41;675.3502794847;-2.5564647854;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;42;737.2713204784;3.1144622700;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;43;774.9122530971;2.7229752423;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;44;828.0772910786;2.0971322512;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;45;815.1380251221;1.5891991570;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;46;781.2841992515;1.1048590824;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;47;739.4383003334;0.5958794099;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;48;674.5702335562;0.0682445255;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;49;604.8214612594;-0.5095073644;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;50;558.9651151906;-1.1447610752;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;51;515.1970496810;-1.8298983446;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;52;503.2136723103;-2.4575409935;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;53;530.8267137212;-3.0586078673;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;54;570.6951900971;2.6646229488;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;55;608.2318636836;2.1619908940;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;56;656.5074257006;1.7221717705;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;57;697.9290794916;1.2921030445;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;58;770.4349420944;0.8662528139;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;59;779.9416644852;0.3878871955;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;60;686.5311354920;-0.0393382960;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;61;610.9803597498;-0.4468117182;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;62;448.8574383922;-0.9611654523;-75.0000000000;148
2024-06-29 07:41:12:603427;f0:c8:14:e5:cc:a7;63;338.5646171708;-1.4255575971;-75.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;0;3252.5782081297;2.8730485766;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;1;263.0475242233;-0.7907744557;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;2;358.1089219777;-1.7703824636;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;3;418.8520025021;-2.5138495527;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;4;422.0627915370;2.9121299866;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;5;388.6720983040;2.0494025438;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;6;389.6370105624;1.2060179187;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;7;232.8132298646;-0.1248877595;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;8;292.8275943281;-1.2512055963;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;9;335.1492204974;-2.1844555509;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;10;407.7070026379;3.0826928009;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;11;543.6221113972;2.1664518422;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;12;610.3589108058;1.3611905769;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;13;678.1393662073;0.5806407734;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;14;689.5447773713;-0.1985332158;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;15;698.3895760963;-0.9748510785;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;16;668.7376167078;-1.8016301227;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;17;639.3512336736;-2.5974178062;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;18;550.5751538164;2.8882441419;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;19;499.7299270606;2.0066981482;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;20;494.2519600366;1.1252462893;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;21;418.2845921140;0.2884799313;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;22;414.3150974802;-0.7290476277;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;23;430.4195627524;-1.6149536506;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;24;451.8639175681;-2.5149115609;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;25;459.9521714266;2.8459709519;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;26;446.1614057715;1.9279930215;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;27;423.8702631702;1.0659892941;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;28;11265.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;29;37739.1671344241;-2.0966735131;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;30;0.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;31;3323.4808559701;-1.3601232941;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;32;3234.3778381630;-0.3221416377;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;33;5224.1418434036;-1.7678915638;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;34;5970.2095440612;2.1106987640;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;35;7798.9456338662;-1.9758059681;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;36;329.7787136854;2.5460208086;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;37;386.0466293079;1.5552535371;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;38;425.8368232081;0.6101488194;-74.0000000000;148
2024-06-29 07:41:12:636602;f0:c8:14:e5:cc:a7;39;470.9925689435;-0.4456058821;-74.0000000000;148
