timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;48;627.8956919744;-0.5292208425;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;49;613.8020853663;-1.6474432649;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;50;554.7774328503;-2.3179478441;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;51;485.8065458596;2.8016149513;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;52;450.5041620229;1.9220327151;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;53;444.7133908485;1.4829865947;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;54;610.1286749531;0.5215856296;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;55;723.2551417031;-0.2902648999;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;56;643.8672223370;-1.0034715167;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;57;742.1138726638;-1.5883147501;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;58;768.0423165425;-2.2797050449;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;59;744.3937130309;-3.0460678084;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;60;701.2424687653;2.5705979036;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;61;581.0404460965;1.8533512793;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;62;422.6357769995;1.3682964029;-74.0000000000;148
2024-06-29 07:42:08:779705;f0:c8:14:e5:cc:a7;63;333.9236439667;0.3643787433;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;0;3252.5782081297;2.8730485766;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;1;300.0416637735;-0.6601662325;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;2;265.2941763402;-2.0614188414;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;3;355.8201793041;2.7736117174;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;4;312.4435949095;1.4456473666;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;5;314.6362979696;0.0636083416;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;6;282.7808338626;-1.6451272140;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;7;332.2167966855;3.1054638031;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;8;295.7110075733;1.2330043678;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;9;368.3069372141;-0.1995254821;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;10;467.8888756959;-1.6606822203;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;11;524.6150969997;-2.9400849674;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;12;627.0637926081;2.0194664538;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;13;646.3536183855;0.7032562952;-74.0000000000;148
