timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;15;675.9201136229;2.4673138185;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;16;641.9781927760;2.2635401900;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;17;614.2914617671;2.2315539445;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;18;591.6502345136;2.1442664326;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;19;626.6306727252;2.0180285653;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;20;582.8078585606;1.8920042876;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;21;671.4521576404;1.6722432821;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;22;455.4316633700;1.4674134681;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;23;461.5766458564;1.1536718648;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;24;545.9761899570;0.8035308908;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;25;518.3763111872;0.5821171712;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;26;441.1915683691;0.5194272500;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;27;324.6367200426;0.2173324949;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;28;9217.0000000000;0.0000000000;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;29;38807.6495552101;-2.1423319834;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;30;128.0000000000;0.0000000000;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;31;3323.4808559701;-1.3601232941;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;32;3234.3778381630;-0.3221416377;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;33;5224.1418434036;-1.7678915638;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;34;5970.2095440612;2.1106987640;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;35;7798.9456338662;-1.9758059681;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;36;795.6946650569;-2.0844865326;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;37;732.4923207789;-2.1034894531;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;38;524.4473281465;-2.2711497783;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;39;348.2082710103;-2.5049840261;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;40;282.7649200308;-2.8399736073;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;41;336.7862823810;-3.0732468895;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;42;380.5693103759;3.0045264793;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;43;255.1568145279;2.8880590661;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;44;272.3692346797;2.8930521177;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;45;276.1322147088;2.7980815025;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;46;302.2482423439;2.5159586043;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;47;373.0643376148;2.3087916970;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;48;352.3208764748;2.3883119563;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;49;378.0581965783;2.6211342041;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;50;408.5413075810;2.5583422207;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;51;441.3671940686;2.2550911185;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;52;527.7546778571;2.0217327560;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;53;640.5154174569;2.0903297377;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;54;716.4586519821;1.9982324139;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;55;699.9785711006;2.0184708535;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;56;663.8810134354;1.8563377380;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;57;607.5927912673;2.0646262254;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;58;573.6636645283;1.6983945532;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;59;523.6993412255;1.7048620535;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;60;521.0182338460;1.6784861976;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;61;441.3003512348;1.6729452448;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;62;366.9945503683;1.7184736638;-82.0000000000;136
2024-06-29 07:51:08:826750;f2:d9:20:d2:ed:b2;63;209.7236276627;0.9616328611;-82.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;0;3252.5782081297;2.8730485766;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;1;214.5600149142;-1.7773323999;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;2;233.2595121319;2.1671221626;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;3;337.2625090341;1.4549001228;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;4;394.7708195903;0.4228539261;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;5;429.4391691497;-0.8513091531;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;6;557.9507146693;-1.7692463678;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;7;589.4717974594;-2.8772748380;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;8;576.8275305496;2.1862090911;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;9;662.6680918831;1.3393600275;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;10;602.8805851908;0.3611003108;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;11;637.8165880565;-0.9345073852;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;12;637.8165880565;-0.9345073852;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;13;610.9116139017;-2.9804805527;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;14;728.5121824651;2.0362855543;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;15;756.4033315633;0.9963609142;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;16;635.0511790399;-0.0803950638;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;17;664.2077988100;-1.3952519843;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;18;640.0664028052;-2.4524554390;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;19;564.6459067416;2.4502557248;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;20;634.2507390615;1.2081504222;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;21;685.5129466319;0.2626696694;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;22;609.1190359856;-1.1460710053;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;23;601.4224804578;-2.2229437116;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;24;512.8167313963;2.8772219089;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;25;458.0010917018;1.5729797294;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;26;444.7167637947;0.1740209030;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;27;487.1355047623;-1.2055384818;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;28;9217.0000000000;0.0000000000;-83.0000000000;136
